retailerId|mobile|masterAppOrderId|appOrderId|transactionAmount|orderDate|orderStatus|paymentMode|paymentMethod|paymentDesc|gstId
--|68|jmtzklwikzuh|qboywzsnlj|36.312916|2023-03-13|Delivered|acgtbbhocg|UPL|--|--
--|85|xyvyniycmkqmf|bgogkskusm|32.81966|2023-05-16|Delivered|ybvtkgwjk|{classsize=0.20|--|--
--|38|kvhndoj|tvmmccsillgzjo|48.16986|2023-07-01|Delivered|msiixmy|UPL|--|--
--|46|hkcwiyi|jfbswvgxg|4.5753927|2023-03-28|Delivered|apxvewfdzwrvn|UPL|--|--
--|58|naqvnfffogu|btofxrvmalxnz|65.11413|2023-04-30|Delivered|uoldustfo|{classsize=0.20|--|--
--|74|kufmpual|sbqve|4.2802043|2023-03-19|Delivered|azpdbhbwu|Credit|--|--
--|58|nulcxd|etmqyua|35.941044|2023-03-28|Delivered|epnowatqirr|{classsize=0.20|--|--
--|7|vvdryhrc|lemmwcewiruxlf|49.75388|2023-04-21|Delivered|zueqpq|Credit|--|--
--|30|pamiimrgjqfrjk|emhuvmymzefr|96.254906|2023-05-04|Delivered|myfxqvo|UPL|--|--
--|51|vqwxqikf|sorurnqr|78.11916|2023-04-28|Delivered|aqkwt|Credit|--|--
--|12|bjsrllijxlfmn|azkyihuivxl|50.499516|2023-02-22|Delivered|prrwwsahhmdv|Credit|--|--
--|37|blzemmko|rzybtx|6.8881392|2023-05-18|Delivered|xxzwr|UPL|--|--
--|93|xjhetldjlsia|jslgcusrpkuxrm|28.604273|2023-03-24|Delivered|hwgnxtrqtfvk|UPL|--|--
--|21|hhhim|nqbht|5.7968826|2023-08-04|Delivered|hvrzaelzx|Credit|--|--
--|12|kzwbmwhjesltz|pmhnuhkflxuvug|95.76133|2023-04-23|Delivered|oobecsdbtzsgjx|Credit|--|--
--|84|xhizbbvpirm|gthjr|70.40404|2023-02-08|Delivered|dpfuaiv|UPL|--|--
--|17|trsfmngzxlsvss|vzdjtrz|18.849487|2023-07-17|Delivered|brxjefdrlqs|UPL|--|--
--|56|glyhsrvowqz|pecvughpaeu|13.468938|2023-07-02|Delivered|jwzvfyfcevt|Credit|--|--
--|99|cmcez|xkihjsgnexexi|18.020435|2023-07-26|Delivered|abnbssum|Credit|--|--
--|30|tmcysvkjscftb|ofqfbjm|15.124879|2023-06-25|Delivered|ubudeywicqak|Credit|--|--
--|93|mizfiukvoi|jmojftamiz|56.96298|2023-02-14|Delivered|zzuhvkrhruim|Credit|--|--
--|85|lzzzhxjptennb|skbuvvmzzjir|97.863205|2023-02-20|Delivered|fvrrjw|Credit|--|--
--|2|ipxaeuv|wxifvvzd|50.360874|2023-05-28|Delivered|yiekhblbyrhm|UPL|--|--
--|26|eodrbuloaw|heqlwitbiqgbb|17.343792|2023-05-02|Delivered|rrgtk|UPL|--|--
--|1|bncvyj|tlpejkgctmjwkf|92.05988|2023-08-04|Delivered|futalpnpwcmr|{classsize=0.20|--|--
--|47|uzcgvehr|lypbqlglbtrih|85.04757|2023-02-19|Delivered|smnvwpbtvsey|Credit|--|--
--|98|rwwervsis|tdlxfgaxv|32.459667|2023-04-03|Delivered|lizltdjihztigq|{classsize=0.20|--|--
--|21|fdwrpcqi|xgzim|63.786743|2023-04-04|Delivered|nndrnae|UPL|--|--
--|67|noqjzpgbvsh|vevwbnscqa|58.646206|2023-08-01|Delivered|hatyjeybwp|{classsize=0.20|--|--
--|66|bnnerwn|wveyccnkguzqqa|2.0882516|2023-03-11|Delivered|tdprqjkau|Credit|--|--
--|60|ytqrvkq|eozojancbd|55.780266|2023-04-11|Delivered|lgituqhr|UPL|--|--
--|61|wzszzjqszlijmf|rcetdecfof|98.46619|2023-07-06|Delivered|jevnzgztfopd|{classsize=0.20|--|--
--|7|fpbmpzrifablub|yjnerfzn|53.257637|2023-07-21|Delivered|afwlbxsca|{classsize=0.20|--|--
--|4|wdxtyjrki|tyepcvpiuanx|11.598738|2023-03-15|Delivered|jjqcrsofeedj|UPL|--|--
--|52|bexav|flyulbat|84.15669|2023-02-07|Delivered|amxmkvenrpra|{classsize=0.20|--|--
--|19|nicqylci|lvnujyecwjuffl|57.425304|2023-01-10|Delivered|mjyxczmrypya|Credit|--|--
--|93|linhbdkywfwgs|kcokydcsluyre|11.488948|2023-01-18|Delivered|wprpdnmvf|{classsize=0.20|--|--
--|72|fpffnqsi|jotjiljv|59.179382|2023-04-20|Delivered|aqqfxuspoiqxx|UPL|--|--
--|37|madylsoyqa|qnuyd|99.768234|2023-01-11|Delivered|yjfaaz|Credit|--|--
--|50|vfnslrt|snymnmqx|41.37291|2023-06-02|Delivered|tdamxqxsvvq|{classsize=0.20|--|--
--|25|cxdcowaetu|jkein|35.41405|2023-06-25|Delivered|dvuigwpe|Credit|--|--
--|27|earowtfxyxkafu|ykcxsidix|83.7476|2023-05-22|Delivered|nkergwurbjf|{classsize=0.20|--|--
--|40|pjsyarblaz|vymrknbrmvz|24.504835|2023-05-05|Delivered|lkgsljiya|UPL|--|--
--|18|iplim|ckkgcwsveqxvu|76.20896|2023-05-01|Delivered|zvqnjbjgiv|UPL|--|--
--|78|dcybrxjipin|tfjysrwlm|21.39666|2023-06-13|Delivered|inqqcntsi|{classsize=0.20|--|--
--|35|agwnropqqt|zzwzmaxo|40.758656|2023-04-13|Delivered|hkqdrokninrkgg|UPL|--|--
--|57|alepnvdhqp|avsfzbyigim|66.72306|2023-05-14|Delivered|vrmfnty|UPL|--|--
--|0|ulawhqjnozt|iswxpzevkanruq|11.440687|2023-03-10|Delivered|iwnrn|Credit|--|--
--|13|ctrrkokxfwoool|jitbihyicpn|38.29158|2023-02-27|Delivered|kygfveszvizu|UPL|--|--
--|46|whthv|ldopobpelpqusa|88.317184|2023-03-14|Delivered|chaccb|{classsize=0.20|--|--
--|13|lzksvcjl|twgqvcamq|43.392693|2023-02-05|Delivered|sikgsav|Credit|--|--
--|27|czaxyxsq|aowssanookke|6.48936|2023-02-01|Delivered|pehvaaybupii|UPL|--|--
--|77|tcdnxmssv|fqzzrfejn|6.0366473|2023-03-11|Delivered|khdvqjbfca|Credit|--|--
--|43|xszbfs|kjdwewwkw|86.179214|2023-07-25|Delivered|sensprarh|Credit|--|--
--|15|ovsbbvur|jgdpxnfoejsyll|27.633986|2023-01-13|Delivered|xdnoyog|Credit|--|--
--|2|tjxvgykpscvogz|wyvpmtdaq|54.887684|2023-01-25|Delivered|dmjrczazp|Credit|--|--
--|61|wxohygnegwznw|dazoywslzjd|24.63524|2023-07-16|Delivered|ykefpwlmxlxy|Credit|--|--
--|49|oovnvepgcjhym|oimppfxesics|57.64486|2023-03-25|Delivered|ltdflfnbksmb|Credit|--|--
--|75|ffhjtrmgcx|bsrbruaossoolz|71.64551|2023-04-21|Delivered|rhtqkmlxgpl|{classsize=0.20|--|--
--|93|hinjreloqtvz|eiparszsdsu|96.3678|2023-04-05|Delivered|yadhh|{classsize=0.20|--|--
--|88|bwcvjharejbg|uvcwtnw|3.5294793|2023-05-11|Delivered|vrxtig|Credit|--|--
--|52|ocwbvcyzyhuvr|xfvpiwlk|64.3417|2023-06-15|Delivered|dsmhilp|{classsize=0.20|--|--
--|27|waguei|tlrsezzfdmpcbc|55.022617|2023-03-25|Delivered|lypwndlekndd|Credit|--|--
--|0|lvcqhwwmwtnn|hscnmbppagocx|66.83993|2023-04-06|Delivered|yytsbzlvqafh|UPL|--|--
--|50|yultatqnsz|prtapduyit|41.364006|2023-03-07|Delivered|ntmhebzrwr|{classsize=0.20|--|--
--|29|wvnwlvkuekmmi|svyrcykqzyrzxn|43.898666|2023-03-22|Delivered|nuwlvultvtgj|{classsize=0.20|--|--
--|83|sqkzwndjevb|emhgrfykrjfryq|8.46659|2023-05-31|Delivered|zwkvxr|Credit|--|--
--|67|mxzey|lzxjfyuq|36.26163|2023-05-08|Delivered|nngrpebotxcdkv|UPL|--|--
--|10|gsmwqdof|akynhvwbcvc|6.1403947|2023-02-09|Delivered|jscgbij|UPL|--|--
--|54|qvcxvmrfgig|hbogn|60.510666|2023-03-03|Delivered|koxvattkayq|{classsize=0.20|--|--
--|58|jrynsqjwth|dumhfzr|62.884327|2023-06-27|Delivered|kvcgriawbh|Credit|--|--
--|84|ffsqnoygw|oveazwksucnn|84.3977|2023-01-11|Delivered|nrszgruizm|Credit|--|--
--|50|fgojichfqwhk|mqhxzblxa|65.76222|2023-01-17|Delivered|sdulpuaykcqi|{classsize=0.20|--|--
--|16|szqnvvatxybn|xwwfdjfjwnnj|18.393759|2023-06-07|Delivered|qtmmlgfau|Credit|--|--
--|93|mdzkyrjibgsqcf|weasazripcgcp|73.87873|2023-05-25|Delivered|kfvguy|Credit|--|--
--|35|moltogcbshbea|yjiojfz|64.470665|2023-06-13|Delivered|adncjmqolwipkt|{classsize=0.20|--|--
--|33|hkdpixaz|janfifseavye|18.970707|2023-01-26|Delivered|zxolwqquns|Credit|--|--
--|35|dvzaqdfkd|weqtd|88.13098|2023-02-12|Delivered|llaxycbukdrq|UPL|--|--
--|57|cflvzhqv|dxaqiijuyajj|71.62967|2023-07-02|Delivered|emwymbesb|Credit|--|--
--|38|elxadhqa|qygoniyicix|4.7019386|2023-06-21|Delivered|nuzlwdwdrg|Credit|--|--
--|43|mvuti|krtuj|76.67102|2023-04-24|Delivered|yyofjx|UPL|--|--
--|19|cnvlbeszvjnmxk|yvpetwleiaccl|95.90881|2023-07-17|Delivered|uragtqyuwj|UPL|--|--
--|18|nipakv|zsvqomj|86.165596|2023-02-01|Delivered|rlyjfubvjcdqjq|UPL|--|--
--|15|knyqsjsz|fjgdchexc|97.743576|2023-01-11|Delivered|nlavfmbx|{classsize=0.20|--|--
--|3|iipoeuwyqgpic|ihturuslheuix|43.649208|2023-04-01|Delivered|pcuosil|UPL|--|--
--|2|zqdisesjvcnbtt|igvntf|25.64424|2023-05-08|Delivered|jhycylstwjdbk|Credit|--|--
--|9|meawqnybgq|yjstnenheoa|98.02578|2023-03-27|Delivered|xhtrb|Credit|--|--
--|18|rerqnnqv|qlukwyj|28.000668|2023-04-15|Delivered|yasnyg|{classsize=0.20|--|--
--|34|rkzamaofo|lvsegccdgafwdq|50.679714|2023-01-21|Delivered|gcxwiklufmlk|{classsize=0.20|--|--
--|43|bwjjxzwqaqpu|bwkuhqygxmdp|84.00244|2023-07-19|Delivered|pyrgrhhj|{classsize=0.20|--|--
--|76|alzzpkfm|orndfuiukiqtso|64.31314|2023-03-01|Delivered|ghtvsv|UPL|--|--
--|49|rwphwbuilakxkr|fwlteeqhuccfii|86.84433|2023-02-12|Delivered|uiqsjtilpdicu|{classsize=0.20|--|--
--|69|spgesxxu|tnmrr|87.02358|2023-01-16|Delivered|kojrjuuccrw|{classsize=0.20|--|--
--|62|vuogxn|iudcvcbxa|78.30514|2023-05-08|Delivered|sbhowzzwsobx|UPL|--|--
--|56|nyxykwoxklxax|vmypwpqyj|70.13777|2023-06-02|Delivered|qhzsveix|UPL|--|--
--|95|vnflnpmtjh|gvhkimm|25.71538|2023-06-24|Delivered|scwnfmajzqa|UPL|--|--
--|62|dzqsuv|jzjuoybbkvoq|83.31721|2023-05-01|Delivered|adwobmt|Credit|--|--
--|83|xtwiq|bbwlunramts|57.329548|2023-02-24|Delivered|dvejup|UPL|--|--
--|42|xmrtimau|mpnyhaztx|55.451008|2023-07-15|Delivered|ahxosrnubsto|{classsize=0.20|--|--
--|34|cxsihu|bplhaeu|97.11855|2023-07-08|Delivered|uzeedpzvadu|UPL|--|--
--|91|jobovdxggmhhzh|eqjofxzu|94.8518|2023-02-09|Delivered|edyomhq|Credit|--|--
--|27|pufcwuoldx|hfuzdyk|64.99793|2023-04-13|Delivered|vvdkoznqgip|{classsize=0.20|--|--
--|50|mpvgtfusmseinm|jnnzonqmmqj|67.27017|2023-03-29|Delivered|sqssihvdi|UPL|--|--
--|12|pxwgendbjdz|dkmtiusre|33.507446|2023-02-16|Delivered|ydjyic|UPL|--|--
--|85|hahkwgrlqcc|tsbsgikodgn|35.243393|2023-04-26|Delivered|dkthfp|Credit|--|--
--|56|ybzzdzsttp|ovffbryjkqef|56.957806|2023-03-05|Delivered|arauffrlo|{classsize=0.20|--|--
--|38|awyvgl|tvqozsqg|87.29394|2023-05-09|Delivered|sfdsom|{classsize=0.20|--|--
--|7|qnxmrlvjrd|dskpupsfjr|14.059974|2023-05-08|Delivered|dhrut|Credit|--|--
--|33|siejuxx|kqclylsgsu|10.493534|2023-05-31|Delivered|hdsmap|{classsize=0.20|--|--
--|10|iohrmfkizzggh|baagcltmbdwv|30.052792|2023-01-19|Delivered|iavyxjpswwlcv|{classsize=0.20|--|--
--|43|fbovv|pxpmqxihmykblb|84.908295|2023-03-22|Delivered|zjplzgitvojpht|Credit|--|--
--|46|bkhgoxbumglgpg|gtktijsdn|69.34454|2023-06-29|Delivered|bysneunk|UPL|--|--
--|21|iktftlu|pdxmdwczpifflj|3.4405713|2023-06-10|Delivered|vpafbpspvroj|Credit|--|--
--|89|tpjjeztcxbi|qdxhpkhbjrk|14.68402|2023-06-05|Delivered|ggtbcas|UPL|--|--
--|22|youytoez|olnzsof|45.583176|2023-02-24|Delivered|kzgkph|Credit|--|--
--|0|vybndewwvs|dpmdekt|73.8768|2023-03-27|Delivered|iaalvfisryexj|{classsize=0.20|--|--
--|41|serjhifx|zhnmmdmbowfp|58.60157|2023-07-04|Delivered|kvrafjmam|UPL|--|--
--|73|cnteetfwz|xdcjot|80.06225|2023-02-25|Delivered|kgrmmdqnxrls|Credit|--|--
--|69|uskelwsrg|hqzpbfagzxweja|24.659668|2023-02-04|Delivered|apulftcoek|{classsize=0.20|--|--
--|10|kzwjvhkzbzkux|lfdsaus|76.567024|2023-04-17|Delivered|mhgiio|Credit|--|--
--|50|zqbxguw|cjenpineopsa|17.40486|2023-01-08|Delivered|nxbxh|{classsize=0.20|--|--
--|61|ydjlwsrrpmrr|hpbrkfmql|2.3505354|2023-04-19|Delivered|pqzkqnt|Credit|--|--
--|47|mwvrzsqkik|ittumcopuani|76.527885|2023-05-05|Delivered|qwcuya|{classsize=0.20|--|--
--|36|lqrxjzwtpjqgy|rgsgzyhvgod|19.05814|2023-04-17|Delivered|bodtlh|Credit|--|--
--|56|qpnioptznakml|epvekchzsmswqr|53.8132|2023-05-16|Delivered|giuusolawwbgu|UPL|--|--
--|61|oharfeqdretz|jswmdz|45.69758|2023-03-25|Delivered|wprejprehtav|Credit|--|--
--|57|aivohkngu|iffywdeby|9.195436|2023-07-20|Delivered|zoylclr|{classsize=0.20|--|--
--|83|ejtjekgkepcpss|aynvutbhdpuk|91.95435|2023-03-19|Delivered|nqginrfxwgz|{classsize=0.20|--|--
--|42|yzyhzl|lcotkaoosfod|60.33758|2023-05-13|Delivered|hbknft|{classsize=0.20|--|--
--|28|szgruaht|ydckrxmv|6.1616564|2023-07-21|Delivered|jnjzoppe|{classsize=0.20|--|--
--|77|ltaabhscz|pcjkzvqvte|14.246538|2023-05-24|Delivered|conizd|UPL|--|--
--|69|urrffvwxq|vzzfmbjp|78.94042|2023-07-20|Delivered|zuvrjwkbhmcp|UPL|--|--
--|90|qculdmc|keybcdgkgj|34.441635|2023-05-27|Delivered|kcoelmpeo|Credit|--|--
--|24|iaisdnlxvp|yhhmvpnpxxoi|68.525215|2023-01-31|Delivered|leppont|Credit|--|--
--|40|cvjgybbsjwe|scpcxibd|22.191755|2023-07-12|Delivered|yhtjacjxdcrlo|Credit|--|--
--|13|vnepbyfnbkd|vaeygeqmsefagj|38.791515|2023-08-03|Delivered|ocadgv|UPL|--|--
--|81|eclbqcz|mynezsphde|15.336685|2023-01-18|Delivered|scrhigoizb|UPL|--|--
--|49|pbpxpwhbusndhj|usjez|26.000048|2023-06-08|Delivered|ejqthszud|{classsize=0.20|--|--
--|84|pbfqnhfjgwwzwd|ycwiqktn|33.208336|2023-06-27|Delivered|qiiusepefey|Credit|--|--
--|51|ulygsvksom|mrfatwbs|75.273766|2023-02-19|Delivered|ywtoj|Credit|--|--
--|84|emzruxcnuxseh|egbgyl|21.167414|2023-02-21|Delivered|wvckb|{classsize=0.20|--|--
--|38|rmsbpuy|uygqeoxabsykc|12.82315|2023-06-04|Delivered|tfvbdn|{classsize=0.20|--|--
--|24|jpbmaphl|qvxyuecga|73.27122|2023-02-15|Delivered|pidjadmrsdnj|UPL|--|--
--|60|hohdrmwagbuvdu|xyjegghly|44.93539|2023-03-24|Delivered|ucrjewqmrcdsf|Credit|--|--
--|90|nldufsdfzkok|ltuvazuknucpp|36.588146|2023-05-16|Delivered|xnqavnnazvsnms|{classsize=0.20|--|--
--|54|gzsyjgudddpm|dmqdokews|99.74314|2023-07-23|Delivered|dbflpxyqfzxlv|UPL|--|--
--|75|yllkvivc|esgngkpvm|25.674603|2023-06-18|Delivered|qglaxgsr|UPL|--|--
--|57|itnxfvjr|cewotsbpbubnv|52.78843|2023-07-04|Delivered|vshzwkxktaxnnd|UPL|--|--
--|59|rxmdepdozrzirg|gkfzqaov|0.72979736|2023-02-26|Delivered|qezjkez|Credit|--|--
--|23|mofeghyvekktj|nzkknpzyqx|2.3973546|2023-06-01|Delivered|jsuzdkvwqspjx|Credit|--|--
--|96|ltgxldwbsoxq|zldjvquyakbzjb|87.94423|2023-03-02|Delivered|liyftfljbm|{classsize=0.20|--|--
--|61|jcwapzexg|ceoquowcmssb|85.88119|2023-05-25|Delivered|wkzxzkqiud|{classsize=0.20|--|--
--|27|ebuwwsx|qasqwamz|45.55738|2023-08-01|Delivered|cawfskxkaa|Credit|--|--
--|63|fozlzfvmtk|fdxonvm|52.579536|2023-02-28|Delivered|gjzvvuluks|{classsize=0.20|--|--
--|55|cdjswj|ltfywzbskprp|4.1402054|2023-01-25|Delivered|tbcqbqrawukbes|{classsize=0.20|--|--
--|85|dvnzbpplmv|tteyirbxcg|34.76118|2023-05-07|Delivered|fsawdlhkbwx|Credit|--|--
--|20|rdwew|kxhqwkajldx|34.618195|2023-07-20|Delivered|riqwazlcs|UPL|--|--
--|36|mfzahilhlqd|zrssoaxj|82.39817|2023-03-23|Delivered|rpmnbll|{classsize=0.20|--|--
--|1|utweb|zjoid|22.55047|2023-06-05|Delivered|wudfwtrgz|{classsize=0.20|--|--
--|67|qrqlcixpzsw|qknthfmrdn|52.82884|2023-02-16|Delivered|bekqicflmwa|UPL|--|--
--|45|yxjaprqowtvh|sggrighuas|52.18063|2023-08-07|Delivered|xknwjysodmy|{classsize=0.20|--|--
--|17|xwpvgaxmdi|oyodwupryhsmv|71.32542|2023-02-04|Delivered|sfggvh|{classsize=0.20|--|--
--|99|ekfjohdyvatmhh|vbjdjfj|28.774946|2023-07-19|Delivered|xgyewgsvoevfy|UPL|--|--
--|0|lkazu|ondatqoui|3.5817196|2023-04-23|Delivered|sdgumevxczu|UPL|--|--
--|48|sicuowlsypg|rncznwzendjiqy|92.76356|2023-03-02|Delivered|drrpxan|UPL|--|--
--|38|tvreigcbuxmbjh|lqzatsd|6.1367097|2023-04-12|Delivered|xhbgff|{classsize=0.20|--|--
--|54|wtpwzmn|tgnrjbcphimtid|4.2002316|2023-06-16|Delivered|gyiahiikktcgsn|UPL|--|--
--|55|hwctfcbpqi|uktmbf|45.74942|2023-05-31|Delivered|hsrnbh|UPL|--|--
--|89|ohjuspwcxdi|fieihxsgnf|1.0563953|2023-04-24|Delivered|avyefsamktjpzt|{classsize=0.20|--|--
--|79|jxqgwikms|uscgi|3.7409425|2023-07-13|Delivered|zrlyuw|UPL|--|--
--|58|utbglqsife|vyfjbafei|59.86498|2023-04-05|Delivered|rtkxiwokta|{classsize=0.20|--|--
--|51|kmvbezmttx|oexvuqqogwfm|6.3190846|2023-05-27|Delivered|pldrwwt|UPL|--|--
--|76|ssdcehjnwbjld|oahcsq|12.229775|2023-03-02|Delivered|gawnyvb|{classsize=0.20|--|--
--|8|ztddvdrtk|tsfgnr|46.901295|2023-04-13|Delivered|vlwckwib|UPL|--|--
--|35|xvhyqst|grssvfdmmfbv|95.715866|2023-07-11|Delivered|zsihr|{classsize=0.20|--|--
--|55|lzngaca|tgedfi|91.45154|2023-07-26|Delivered|cxhzogvpe|Credit|--|--
--|31|aiytipgbaujt|clxcshmp|42.63683|2023-06-20|Delivered|fzzlwtlrdiu|{classsize=0.20|--|--
--|26|dzvhagvplyyf|iarrkpgshrois|82.84668|2023-04-14|Delivered|lxjcdxgvpm|Credit|--|--
--|64|dvriflccf|bsfhr|35.254215|2023-03-26|Delivered|zcvljajk|Credit|--|--
--|20|kyyhytkinig|mrewdmsde|85.288055|2023-01-16|Delivered|jsmelalcvovqnc|Credit|--|--
--|85|rpbpnkfrxpcj|absyfyw|80.905106|2023-05-13|Delivered|hcdhgnert|Credit|--|--
--|96|jbespwlypgcet|ludbbu|34.77383|2023-02-20|Delivered|mvolsqtttj|Credit|--|--
--|7|qtjjqyxnfictzj|duvqmpcznaz|85.5732|2023-04-26|Delivered|fhbeomntd|{classsize=0.20|--|--
--|69|ycyfoejwv|dqfapm|86.64775|2023-05-28|Delivered|sxopfllcgnf|UPL|--|--
--|92|kahpxrkltbxq|lnbantob|29.419138|2023-01-24|Delivered|pfxtulxxxyuj|Credit|--|--
--|70|enkjgfqmg|swtnnkx|76.23998|2023-03-08|Delivered|rqhejbwvnoa|{classsize=0.20|--|--
--|67|plwtqggcnlluag|wzpnko|72.78572|2023-03-24|Delivered|ldbqhzyzdzeq|{classsize=0.20|--|--
--|48|rwyusvlsoz|aoiphzhf|33.61557|2023-03-22|Delivered|deyykryl|Credit|--|--
--|19|bipepuaiysuu|knzzavskaqryjk|46.193573|2023-05-19|Delivered|hlgdcvbsuuhcod|UPL|--|--
--|78|qpmpammg|xfosl|18.446215|2023-04-06|Delivered|ykvkr|Credit|--|--
--|16|jxdjcwz|kgtthoznws|2.8428957|2023-07-03|Delivered|teorttezebeww|Credit|--|--
--|64|rdofn|mfztyiavgzdebr|66.02096|2023-06-22|Delivered|paekodiqbnnoi|Credit|--|--
--|71|yyyjqgvnfyhs|ajvqx|37.137|2023-03-26|Delivered|tdfjuaov|Credit|--|--
--|13|bmdfhfsebsexqu|xotbi|60.411404|2023-01-31|Delivered|dzznhdhqeva|{classsize=0.20|--|--
--|70|zmwduuqcfjyxw|tcyqppyeqlpc|97.74314|2023-03-27|Delivered|llgdrgim|UPL|--|--
--|67|khaxx|upjjzgcagwk|75.807106|2023-05-04|Delivered|lwhrpllwh|{classsize=0.20|--|--
--|31|cebznnoofjt|psvaltgtb|48.706352|2023-02-22|Delivered|ractp|UPL|--|--
--|22|aqdlhmkzgnaw|gzrumrfuwpqkp|52.03677|2023-06-11|Delivered|vdfgh|Credit|--|--
--|70|gckparvcfd|jfvjydaxrweuw|57.13191|2023-04-11|Delivered|nnyhowwmxxjbcw|{classsize=0.20|--|--
--|45|diiyxzwx|ecmictcfcymwdt|95.29083|2023-01-07|Delivered|umzdwuihes|Credit|--|--
--|87|auibdapvxb|yhrnoac|10.95196|2023-05-11|Delivered|lsjrxlqurfpmo|UPL|--|--
--|3|ijdms|qoyvr|20.061111|2023-06-11|Delivered|sgmngjqqtvafn|UPL|--|--
--|45|sydchdnfoenwx|qncrzwelneh|95.29207|2023-06-18|Delivered|anpguqmfcvg|Credit|--|--
--|35|ugrognkkbs|zdzaowi|73.31311|2023-01-23|Delivered|bnfjjchygvgq|Credit|--|--
--|3|hrukuaqtcumc|mcafjxndhppz|80.95321|2023-05-23|Delivered|bsybdujfxyxamp|Credit|--|--
--|50|jkefnbjxsxa|sfnelvbjvaikw|6.906615|2023-01-12|Delivered|wgsuuc|UPL|--|--
--|78|ljqvyvxjxwavr|zhuzm|3.5248587|2023-06-16|Delivered|nhsypddlwpr|{classsize=0.20|--|--
--|1|kwbauja|vlrcqzckrdib|89.2802|2023-03-02|Delivered|vnvebpomy|UPL|--|--
--|76|dxeml|hlwuhogtqaatk|36.64484|2023-02-07|Delivered|zojmcq|Credit|--|--
--|34|vhufamyjjwunei|qsthgad|72.4153|2023-03-28|Delivered|vhyudozsfgibmi|{classsize=0.20|--|--
--|19|ophvyvtzgnoa|icxhw|87.9215|2023-06-22|Delivered|pcnvpgdxnpsu|UPL|--|--
--|65|jhklqlhaykvzkt|ftfzvdr|55.095406|2023-01-14|Delivered|jkcgnxbuhzfej|{classsize=0.20|--|--
--|19|dfsqulfswd|vvreapktzerxa|71.03388|2023-03-11|Delivered|xnfmmby|UPL|--|--
--|16|idbuc|xocvitrcu|8.476099|2023-02-03|Delivered|qruthtucfnj|{classsize=0.20|--|--
--|13|uwqyuxxuvj|dtwvjzgmzgx|32.52545|2023-07-27|Delivered|mtmroowxabgk|{classsize=0.20|--|--
--|71|dianl|fiqmfkhkuzya|54.981464|2023-06-12|Delivered|azukzwkcdadz|Credit|--|--
--|39|vjzsaodea|jxacdljqeuyi|36.80716|2023-03-22|Delivered|dlahup|UPL|--|--
--|6|gfkoyaiiekirl|rrymblndhl|16.542566|2023-01-17|Delivered|irzba|{classsize=0.20|--|--
--|17|yvwmxdootnmngh|ceftkq|37.885223|2023-06-02|Delivered|lrxmdkzuqeq|{classsize=0.20|--|--
--|85|bbhsulxsp|owqadhtkq|73.19357|2023-06-30|Delivered|tkwsrujeo|Credit|--|--
--|91|pezbkazujydy|kpvspfeadsn|91.3295|2023-08-04|Delivered|hbtltczwagfs|UPL|--|--
--|65|xxrojsrolfx|ihitfxsxqrorop|98.04119|2023-05-11|Delivered|jlcelutfzpniv|UPL|--|--
--|70|jltvhwsdy|gnjtekn|84.99789|2023-03-23|Delivered|scccc|UPL|--|--
--|19|rjaspxjynila|bvxoxo|59.623005|2023-05-11|Delivered|dpaclwljyzgtdo|{classsize=0.20|--|--
--|58|kkgvqmeyipbg|xbjjngkz|92.0325|2023-06-26|Delivered|jackwcech|Credit|--|--
--|2|smyxmvdtja|wargwazqurgb|7.670352|2023-04-14|Delivered|arkowhcuwhkbc|{classsize=0.20|--|--
--|57|ptjmjezsw|swtsg|74.64319|2023-05-16|Delivered|cvzqoto|UPL|--|--
--|90|nervyvytu|khyfvq|83.29138|2023-06-30|Delivered|wfedzupecy|UPL|--|--
--|42|fkqrztbg|wnjwia|92.193985|2023-06-13|Delivered|ruqfszvf|UPL|--|--
--|91|mzknzvbrqi|cyawzgtrivnj|19.589895|2023-03-08|Delivered|iowbw|Credit|--|--
--|19|bttwmdgdcgajt|pnwmnmm|92.10825|2023-07-29|Delivered|ekvgb|UPL|--|--
--|25|wobrsvhugb|nmfzdtzfshroch|23.735579|2023-06-13|Delivered|eelxdl|Credit|--|--
--|82|hkbcxtehnutqnp|esxypexicyf|87.10798|2023-01-11|Delivered|ouflpffkrwj|{classsize=0.20|--|--
--|90|isgwdaoihpz|dtjyg|56.50133|2023-03-08|Delivered|yxfmpzbjx|Credit|--|--
--|58|bkuwqf|xtjlhvrbag|47.30296|2023-06-21|Delivered|dmlldf|{classsize=0.20|--|--
--|13|loyderbnffvfl|lgwjbvmhepc|50.2832|2023-06-16|Delivered|meoabhi|UPL|--|--
--|91|dafajdigl|bjqcdryqg|60.645454|2023-01-24|Delivered|iqsquicnydebi|UPL|--|--
--|85|ykcwhifzgzu|uthfvkcjrjk|31.618652|2023-07-24|Delivered|ekcvzskabwdzt|Credit|--|--
--|65|ilotwnbxlzt|ysrgs|40.265934|2023-04-11|Delivered|fhjplpjhu|UPL|--|--
--|34|ugzziaeinfbjp|hqfajcovhoum|39.218742|2023-05-16|Delivered|ostmzd|UPL|--|--
--|79|gjxhnen|nadoekun|82.20558|2023-03-31|Delivered|zaneg|Credit|--|--
--|83|zbpso|nisarodg|53.529808|2023-06-28|Delivered|qcdznykh|Credit|--|--
--|63|ajfopf|sjeyoyqs|2.0611176|2023-01-28|Delivered|iqweehqv|{classsize=0.20|--|--
